title,keyword,abstract,field,authors,date,doi,references
Numerical Investigation of Short Elliptical Twisted Tube for Reduced Fouling Rate in Steam Cracking Furnaces,,,"Fluid Flow and Transfer Processes,Mechanical Engineering,Condensed Matter Physics","Bruce Indurain y Urricelqui,François Beaubert,David Uystepruyst,Sylvain Lalot,Mathieu Couvrat",2022,10.1080/01457632.2021.1963536,"10.1016/0009-2509(79)85108-8, 10.1021/ie00100a022, 10.1016/j.cej.2017.06.113, 10.1021/acs.iecr.8b03221, 10.1021/acs.iecr.7b04271, 10.1080/01457632.2016.1206407, 10.1016/j.cherd.2014.02.009, 10.1016/j.cej.2015.03.020, 10.1016/j.cej.2013.08.086, 10.1016/j.ijheatmasstransfer.2012.04.030, 10.1016/0017-9310(72)90095-6, 10.1016/j.ijheatmasstransfer.2015.06.068, 10.1016/j.compfluid.2015.09.010, 10.1115/1.2910291, 10.1017/S0022112091002124, 10.1080/00986448908940517, 10.1002/aic.10016, 10.1002/aic.14326, "
A Note on the Asymptotic Stability of Wave-Type Equations with Switching Time-Delay,"Wave equation,Stabilization,Switching time delay type feedbacks",,,"Serge Nicaise,Cristina Pignotti",2022,10.1017/9781108304023.007,
Stabilization of second order evolution equations with unbounded feedback with time-dependent delay,"Second order evolution equations,Wave equations,Time-varying delay,Stabilization,Lyapunov functional,Lyapunov functional AMS MOS subject classification 93D15,93D05,Second order evolution equations",,"Applied Mathematics,Control and Optimization","Emilia Fridman,Serge Nicaise,Julie Valein",2022,10.1137/090762105,"10.1051/cocv:2001114, 10.1016/j.jmaa.2007.01.038, 10.1137/0317007, 10.1137/0326040, 10.1016/j.automatica.2008.06.006, 10.1137/S1064827502409717, 10.2969/jmsj/02540648, 10.1137/0329011, 10.1137/0326068, 10.1016/0022-0396(87)90025-8, 10.1137/S0363012993250700, 10.1137/060648891, 10.1051/cocv/2009007, 10.3934/nhm.2007.2.425, 10.3934/dcdss.2009.2.559, 10.1137/S0363012996312453, 10.1137/1020095, 10.1109/TAC.1980.1102347, 10.1006/jmaa.1994.1336, 10.1016/j.jmaa.2005.12.076, 10.1051/cocv:2006021, "
Well-posedness and stability results for nonlinear abstract evolution equations with time delays,,,Mathematics (miscellaneous),"Serge Nicaise,Cristina Pignotti",2022,10.1007/s00028-018-0427-5,"10.1007/978-3-319-11406-4_1, 10.1016/j.sysconle.2010.07.007, 10.1201/9781439865682, 10.1137/0330055, 10.1007/BF00251609, 10.1137/0326040, 10.1137/0324007, 10.1006/jdeq.1997.3264, 10.1007/BF01063736, 10.1006/jmaa.2001.7437, 10.1093/imamci/dns039, 10.1016/0022-0396(77)90007-9, 10.1016/0022-0396(81)90017-6, 10.3934/dcdsb.2002.2.47, 10.1016/0362-546X(91)90164-V, 10.1137/060648891, 10.1007/s00498-014-0130-1, 10.1007/s00028-014-0251-5, 10.1023/A:1021929413376, 10.1006/jmaa.1996.0111, 10.1016/S1468-1218(03)00018-X, 10.1007/978-1-4612-5561-1, 10.1016/j.sysconle.2011.09.016, 10.1006/jdeq.1998.3599, 10.1093/imamci/dnr043, 10.1051/cocv:2006021, 10.1080/03605309908820684, "
Phonon surface mapping of graphite : disentangling quasi-degenerate phonon dispersions,,,"Condensed Matter Physics,Electronic, Optical and Magnetic Materials","A. Gruneis,J. Serrano,A. Bosak,M. Lazzeri,S.L. Molodtsov,L. Wirtz,Claudio Attaccalite,M. Krisch,A. Rubio,Francesco Mauri,T. Pichler",2022,10.1103/PhysRevB.80.085423,"10.1103/RevModPhys.73.515, 10.1103/PhysRevB.26.4514, 10.1103/PhysRevLett.92.075501, 10.1103/PhysRevB.76.035439, 10.1103/PhysRevLett.88.027401, 10.1103/PhysRevLett.90.027403, 10.1103/PhysRevB.42.11469, 10.1209/0295-5075/32/9/005, 10.1016/0921-4526(95)00771-7, 10.1103/PhysRevB.75.153408, 10.1016/j.ssc.2004.04.042, 10.1103/PhysRev.126.1693, 10.1143/JPSJ.75.124701, 10.1103/PhysRevLett.93.185503, 10.1103/PhysRevLett.97.266407, 10.1038/nmat1846, 10.1103/PhysRevLett.98.166802, 10.1103/PhysRevB.75.115423, 10.1103/PhysRevLett.99.136803, 10.1103/PhysRevLett.99.145506, 10.1038/nnano.2007.321, 10.1103/PhysRevB.78.235405, 10.1103/PhysRevLett.14.225, 10.1103/PhysRevLett.95.237002, 10.1103/PhysRevLett.85.5214, 10.1103/PhysRevLett.97.187401, 10.1021/nl061702a, 10.1103/PhysRevB.77.041409, 10.1103/PhysRevB.78.081406, 10.1103/PhysRevLett.100.037601, 10.1103/PhysRevB.73.155426, 10.1103/PhysRevLett.100.227002, 10.1103/PhysRevB.71.205214, 10.1002/jrs.1033, 10.1103/PhysRevLett.77.3865, 10.1103/PhysRevLett.99.176802, 10.1103/PhysRevB.79.205106, 10.1103/PhysRevB.78.205425, "
Defect assisted subwavelength resolution in III–V semiconductor photonic crystal flat lenses with n=−1,,,"Electrical and Electronic Engineering,Physical and Theoretical Chemistry,Atomic and Molecular Physics, and Optics,Electronic, Optical and Magnetic Materials","Maxence Hofman,Nathalie Fabre,Xavier Mélique,Didier Lippens,Olivier Vanbésien",2022,10.1016/j.optcom.2009.10.116,"10.1070/PU1968v010n04ABEH003699, 10.1103/PhysRevLett.85.3966, 10.1364/OL.32.000053, 10.1063/1.2750393, 10.1364/JOSAA.21.000122, 10.1364/JOSAB.23.000490, 10.1364/OL.30.000075, 10.1103/PhysRevLett.97.073905, 10.1103/PhysRevLett.93.073902, 10.1103/PhysRevB.73.195117, 10.1364/OL.31.002786, 10.1103/PhysRevLett.100.187401, 10.1103/PhysRevLett.101.073901, 10.1016/j.optcom.2008.02.038, 10.1088/1464-4258/7/2/R01, 10.1103/PhysRevB.65.201104, 10.1103/PhysRevB.77.125333, 10.1364/OL.24.000711, "
Au(001) Thin Films: Impact of Structure and Mosaicity on the Oxygen Reduction Reaction in Alkaline Medium,"Oxygen reduction reaction,Au electrode,Au thin,Film Au001 facet,Pulsed laser deposition,Coherence length,Strain effect,Sampled current voltammetry",,"Catalysis,General Chemistry","Cybelle Oliveira Soares,Gaëtan Buvat,Yoandris González Hernández,Sébastien Garbarino,Matteo Duca,Andreas Ruediger,Guy Denuault,Ana Tavares,Daniel Guay",2022,10.1021/acscatal.1c04407,"10.1002/1439-7641(20001215)1:4<162::AID-CPHC162>3.0.CO;2-Z, 10.1021/acscatal.7b01800, 10.1016/S0022-0728(84)80090-X, 10.1016/S0022-0728(84)80091-1, 10.1016/j.coelec.2018.09.010, 10.1155/2012/491604, 10.1016/S0013-4686(02)00347-X, 10.1016/j.electacta.2017.04.162, 10.1039/c3cp50649e, 10.1021/acscatal.0c01085, 10.1038/nmat4738, 10.1016/j.ijhydene.2020.08.215, 10.1039/9781839169083, 10.1016/j.elecom.2018.09.011, 10.1021/jp047349j, 10.1016/0022-0728(94)03467-2, 10.1021/j100011a001, 10.1155/2011/530397, 10.1007/s11244-007-9001-z, 10.1021/acs.jpcc.5b06096, 10.1021/acscatal.6b01836, 10.1002/admi.201600222, 10.1103/PhysRevLett.81.2819, 10.1103/PhysRevLett.93.156801, 10.1039/C8CP07556E, 10.1016/j.electacta.2009.11.089, 10.1021/jp034380x, 10.1039/C8CC09063G, 10.1039/c2ee22172a, 10.1021/acscatal.6b01466, 10.1021/acsenergylett.8b00454, 10.1002/anie.201508613, 10.1002/anie.200462127, 10.1002/anie.201612617, 10.1016/j.apcatb.2014.04.003, 10.1021/jacs.5b03034, 10.1016/0022-0728(87)80172-9, 10.1039/fd9929400339, 10.1016/0013-4686(94)85147-6, 10.1016/S0013-4686(98)00258-8, 10.1016/S1388-2481(01)00198-9, 10.1016/j.electacta.2010.05.092, 10.1016/0022-0728(92)80010-2, 10.1021/la00013a001, 10.1021/acscatal.9b00955, 10.1039/C4CP00257A, 10.1007/BF03214951, 10.1023/A:1019028229377, 10.1016/j.nanoen.2016.11.009, 10.1039/C4CP00394B, 10.1016/0022-0728(88)80326-7, 10.1021/acscatal.8b04236, 10.1016/j.electacta.2013.07.038, 10.1002/celc.201500045, 10.1557/jmr.2007.0014, 10.1088/0031-8949/1993/T49B/027, 10.1088/0953-8984/6/45/005, 10.1088/0034-4885/47/4/002, 10.1557/mrs2002.15, 10.1063/1.1325379, 10.1016/j.electacta.2020.136946, 10.1039/C5CP04667J, 10.1021/ac502645e, 10.1016/S0039-6028(98)00363-X, 10.1142/p289, 10.1016/j.apsusc.2007.05.033, 10.1063/1.1352563, 10.1557/JMR.1999.0468, 10.1063/1.1571964, 10.1557/JMR.2000.0354, 10.1103/PhysRevLett.88.156103, 10.1016/0013-4686(86)80020-2, 10.1351/pac199163050711, 10.1021/jp072601j, 10.1016/S0039-6028(99)00347-7, 10.1016/0022-0728(95)04499-X, 10.1007/s10008-003-0362-3, 10.1149/1.2097090, 10.1016/S0167-2738(96)00499-7, 10.1016/0013-4686(86)80005-6, 10.1016/S0022-0728(84)80095-9, 10.1016/S0022-0728(81)80084-8, 10.1016/S0022-0728(80)80030-1, 10.1021/cr9600363, 10.1016/j.jelechem.2003.10.039, 10.1166/jnn.2009.SE38, 10.1016/0039-6028(95)01000-9, 10.1016/S0022-0728(79)80242-9, 10.1016/0022-0728(95)04389-6, 10.1016/0254-0584(89)90005-9, 10.1016/0022-0728(82)85094-8, 10.20964/2016.12.51, 10.1007/s12678-017-0365-y, "
Bio‐Inspired Adaptive Sensing through Electropolymerization of Organic Electrochemical Transistors,,,"Electronic, Optical and Magnetic Materials","Mahdi Ghazal,Michel Daher Mansour,Corentin Scholaert,Thomas Dargent,Yannick Coffinier,Sébastien Pecqueur,F. Alibart",2022,10.1002/aelm.202100891,"10.1038/ncomms2573, 10.1038/natrevmats.2017.86, 10.1002/adma.201503674, 10.1002/adfm.200601239, 10.1002/adhm.201400406, 10.1038/s41467-021-22680-5, 10.1002/advs.201801339, 10.1002/aelm.201800166, 10.1063/1.4938553, 10.1038/ncomms7922, 10.1038/ncomms3133, 10.1002/adfm.202004939, 10.1038/s41467-020-16648-0, 10.1002/adfm.202102688, 10.1016/j.pmatsci.2019.100616, 10.1002/polb.24038, 10.1002/adfm.201700329, 10.1038/s41467-017-01812-w, 10.1073/pnas.1608780113, 10.1021/acsami.9b21604, 10.1126/sciadv.1400251, 10.1002/adfm.201002290, 10.1002/adma.202007550, 10.1088/1361-6439/aba5db, 10.1016/j.bios.2019.04.025, 10.1016/S0379-6779(01)00397-6, 10.1021/ma9905674, 10.1016/j.cplett.2005.07.040, 10.1186/1556-276X-9-557, 10.1016/j.synthmet.2008.10.014, 10.1016/j.synthmet.2005.06.012, 10.1002/jrs.1545, 10.1016/S0379-6779(02)00195-9, 10.1016/j.vibspec.2018.04.006, 10.1021/la980909j, 10.1016/j.synthmet.2013.05.033, 10.1016/S0166-2236(03)00034-1, 10.1088/1741-2560/11/2/026005, 10.1016/j.snb.2013.07.075, 10.1126/sciadv.abh0693, 10.1007/s10008-005-0025-7, "
Explainable root cause and pathway analysis with robust and adaptive statistics,"Process monitoring,Root cause identification,Bayesian belief network",,"General Engineering,General Computer Science","Mohamed Amine Atoui,Vincent Cocquempot",2022,10.1016/j.compind.2022.103770,"10.1016/j.ces.2018.05.045, 10.1016/j.ifacol.2021.08.148, 10.1016/j.compind.2021.103401, 10.1016/j.ejcon.2021.06.014, 10.1016/j.engappai.2019.07.016, 10.1016/j.ifacol.2017.08.2586, 10.1016/j.ress.2021.107911, 10.1016/j.ces.2019.01.060, 10.1016/0098-1354(93)80018-I, 10.1021/acs.iecr.6b01916, 10.1021/acs.iecr.6b01916, 10.1016/j.applthermaleng.2016.06.153, 10.1080/00207543.2015.1076948, 10.1023/A:1008935617754, 10.1080/00224065.2008.11917712, 10.1080/0740817X.2016.1241455, 10.1016/j.engappai.2022.104811, 10.1021/acs.iecr.0c02762, 10.1016/j.engappai.2020.103704, 10.1080/00224065.1995.11979573, 10.1080/00224065.1997.11979791, 10.1016/j.jprocont.2019.01.013, 10.1080/00224065.2019.1569954, 10.1016/j.jprocont.2010.06.001, 10.1016/j.jtice.2019.12.004, 10.1016/j.applthermaleng.2017.10.079, 10.1016/j.apenergy.2016.11.130, 10.1016/j.ijrefrig.2019.03.008, 10.1016/j.applthermaleng.2018.06.037, 10.1016/j.isatra.2018.10.044, 10.1109/TASE.2018.2873365, 10.1016/j.isatra.2017.06.014, 10.1021/acs.iecr.7b05189, 10.1016/j.jprocont.2015.09.004, 10.1002/aic.14013, "
Using Power Line Communication for Fault Detection and Localization in Star-shaped Network,"Health monitoring,Power line communication,Fault detection,Fault localization,Star-shaped Network",,Control and Systems Engineering,"Abdelkarim Abdelkarim,Virginie Degardin,Mohamed Amine Atoui,Vincent Cocquempot",2022,10.1016/j.ifacol.2022.07.182,"10.2528/PIERB13020115, 10.1109/JSEN.2020.2987321, 10.1109/30.663750, 10.1109/ACCESS.2019.2914580, 10.2478/v10187-011-0017-z, 10.2528/PIERC20040706, "
Inducing dispersion curves with negative group velocity in inertially amplified phononic crystals through the application of an external state of prestress,"Phononic Crystals and Metamaterials,Prestress / Prestrain,Band Diagram Tunability,Inertial Amplification Mechanism",,,"M. Miniaci,M. Mazzotti,A. Amendola,F. Fraternali",2022,10.47964/1120.9048.21611,
New Generation of On-Wafer Microwave Probe Station for Precision GSG Probing,"On-wafer measurement,Ground-signal-ground GSG probe,Short-Open-Load calibration SOL,One-port calibration,Vector network analyzer VNA",,,"Cerine Mokhtari,Mohamed Sebbache,Clément Lenoir,Christophe Boyaval,Vanessa Avramovic,Gilles Dambrine,Kamel Haddadi",2022,,
Polyaniline-carbon nanotubes composites - Based patch antenna,"Carbon nano-tube CNT,Composites,Conductivity,Patch antenna,Polyaniline PANI",,,"Z. Hamouda,J.-L. Wojkiewicz,A.A. Pud,B. Belaabed,S. Bergheul,T. Lasri",2022,10.1109/EuCAP.2014.6902246,"10.1109/TAP.2013.2287272, 10.1016/j.porgcoat.2006.01.003, 10.1016/j.synthmet.2003.12.022, 10.1016/S0013-4686(02)00518-2, 10.1016/j.porgcoat.2003.07.006, 10.1109/JRPROC.1952.274144, 10.1109/TAP.2011.2163755, 10.1002/mop.21435, 10.1109/TAP.1975.1141009, 10.1109/APS.2005.1552015, "
On the Stationarity Time of a Vehicle-to-Infrastructure Massive Radio Channel in a Line-of-Sight Suburban Environment,,,"Electrical and Electronic Engineering,Biochemistry,Instrumentation,Atomic and Molecular Physics, and Optics,Analytical Chemistry","Nor El Islam Dahmouni,Pierre Laly,Marwan Yusuf,Gauthier Delbarre,Martine Liénard,Eric Simon,Davy Gaillot",2022,10.3390/s22218420,"10.3390/jsan9020022, 10.1109/ACCESS.2019.2919489, 10.1109/ACCESS.2021.3100472, 10.1016/j.dsp.2019.06.007, 10.1109/PIMRC.2012.6362634, 10.1109/TVT.2019.2927435, 10.1186/1687-6180-2011-123, 10.1109/TVT.2010.2040851, 10.1109/TWC.2005.853905, 10.1109/WSA.2008.4475530, 10.1109/VETECS.2010.5494098, 10.1109/VETECS.2005.1543265, 10.1109/TVT.2020.3018788, 10.1109/TVT.2021.3132859, 10.23919/EuCAP51087.2021.9410994, 10.23919/EuCAP48036.2020.9135682, 10.1109/TWC.2015.2414413, "
"Modélisation modale de la transduction de patch magnétostrictif pour le rayonnement d'ondes élastiques guidées en vue du contrôle de santé intégré de structures fines,Modal modelling of transduction by magnetostrictive patch for elastic guided wave radiation in structural health monitoring of thin structures","Magnetostrictive patch transducer,Guided wave,Elastic waves,NDT,SHM,Modal modelling,Transduction,Patch magnétostrictif,Ondes guidées,Ondes élastiques,CND,SHM,Modélisation modale,Transduction",,,Guillaume Cousin,2022,,
Nano-Positioning Test platform for Free-Space Six-Port Interferometric Distance Measurements,"Six-port,Millimeter-waves,Free-space,Radar",,,"Nawal Alsaleh,Denis Pomorski,Mohamed Sebbache,Kamel Haddadi,Clément Lenoir",2022,10.1109/CAMA49227.2021.9703650,"10.23919/EUMC.2010.5616992, 10.1109/LMWC.2009.2035969, 10.1109/TMTT.2011.2181861, 10.1109/I2MTC.2016.7520391, 10.1109/JSEN.2015.2435991, 10.1109/ICEAA.2018.8520353, 10.1109/WISNET.2018.8311570, 10.1109/WISNET.2018.8311570, 10.1109/JSEN.2012.2197197, 10.1109/WiSNet.2014.6825495, 10.3390/s16101556, 10.1109/MMM.2014.2356149, 10.1109/MWSYM.2008.4633182, 10.1109/EUMC.2006.280998, 10.1109/LMWC.2009.2029744, 10.1109/MMM.2010.938584, 10.1109/TMTT.2008.2007138, "
"Toxicity Effect of Silver Nanoparticles on Photosynthetic Pigment Content, Growth, ROS Production and Ultrastructural Changes of Microalgae Chlorella vulgaris","Silver nanoparticles,Ag ions,Chlorella vulgaris,Viable cells,Chlorophyll a,Reactive oxygen species",,"General Materials Science,General Chemical Engineering","Layla Hazeem,Gamze Kuku,Etienne Dewailly,Christian Slomianny,Alexandre Barras,Abderrahmane Hamdi,Rabah Boukherroub,Mustafa Culha,Mohamed Bououdina",2022,10.3390/nano9070914,"10.1007/s11356-012-1290-5, 10.1088/0957-4484/16/10/059, 10.1021/es801785m, 10.1021/ja061442z, 10.1128/AEM.02218-06, 10.1016/j.biotechadv.2008.09.002, 10.1021/es101484s, 10.1007/s00204-013-1079-4, 10.1038/444267a, 10.1016/j.apcatb.2010.06.001, 10.1007/BF03353707, 10.1897/08-090.1, 10.1016/j.scitotenv.2007.10.010, 10.1016/j.toxlet.2017.05.007, 10.1016/j.envpol.2017.01.036, 10.1021/es1025382, 10.1128/AEM.71.11.7589-7593.2005, 10.1016/j.nano.2006.12.001, 10.1002/etc.5620211026, 10.1016/j.envpol.2013.11.014, 10.1021/es304023p, 10.1071/EN14049, 10.1021/es9035557, 10.1021/es101072s, 10.1016/j.envpol.2009.05.047, 10.1016/j.ecoenv.2011.11.012, 10.1007/s11356-011-0689-8, 10.1007/s00128-015-1505-9, 10.1021/es300588a, 10.1021/acs.est.5b01089, 10.1080/17435390701381596, 10.1016/j.envpol.2008.12.028, 10.1016/j.marenvres.2015.05.008, 10.1155/2013/647974, 10.1016/j.chemosphere.2013.04.096, 10.1021/es300989e, 10.1002/smll.200801716, 10.1021/es303001q, 10.1007/s10646-008-0206-0, 10.1016/j.chemosphere.2017.03.123, 10.1186/2228-5326-3-54, 10.1021/es404037z, 10.1021/es071445r, 10.1002/etc.5620180112, 10.1016/j.chemosphere.2018.06.098, 10.1016/j.aquatox.2014.10.014, 10.1021/es980896w, 10.1021/acs.est.5b03306, 10.3390/ma5122850, 10.3109/17435390.2011.604440, 10.1007/s10646-008-0199-8, "
Study of the Contact and the Evaporation Kinetics of a Thin Water Liquid Bridge between Two Hydrophobic Plates,"Liquid Bridge,Hydrophobic Substrate,Volume,Contact Angle,Evaporation",,,"Etienne Portuguez,Arnaud Alzina,Philippe Michaud,D. Hourlier,Agnès Smith",2022,10.4236/ampc.2017.74009,"10.1007/978-0-387-21656-0, 10.4236/ns.2017.91001, 10.1063/1.1745010, 10.1038/39827, 10.1098/rsta.2007.2171, 10.1002/adma.200290020, 10.1103/physreve.89.042402, 10.1063/1.555688, 10.4236/ns.2017.91001, 10.4236/ns.2017.91001, 10.4236/ampc.2016.67017, 10.1017/S0022112010004611, 10.1021/la304870h, 10.1515/9783110258790, 10.1007/s10035-014-0512-6, 10.1021/la0517639, 10.1021/la052934c, 10.1021/la703640f, 10.1103/physreve.72.026301, 10.1145/2508363.2508395, "
Non-linear impairments of 300 GHz MPAs for THz communications,,,,"Laurenz John,Dominik Wrana,Benjamin Schoch,Arnulf Leuther,Pascal Szriftgiser,Guillaume Ducournau",2022,10.1109/IRMMW-THz50927.2022.9895996,"10.1109/TTHZ.2019.2953647, 10.1109/LMWC.2020.3020817, 10.1038/nphoton.2016.65, 10.1049/el.2018.0905, 10.1109/JLT.2021.3107682, 10.1038/s41928-020-0416-x, 10.1038/s41928-022-00766-2, 10.1109/TWC.2022.3168399, 10.1109/ICIPRM.2013.6562647, 10.1109/TTHZ.2020.2965808, "
Acoustic Sensor Based on a Cylindrical Resonator for Monitoring a Liquid Flow,,,"Inorganic Chemistry,Condensed Matter Physics,General Materials Science,General Chemical Engineering","Abdellatif Gueddida,Yan Pennec,Ana Luiza Silveira Fiates,Michael Johannes Vellekoop,Bernard Bonello,Bahram Djafari-Rouhani",2022,10.3390/cryst12101398,"10.3389/fmech.2020.00044, 10.3390/s20174784, 10.1016/j.sna.2007.04.050, 10.1038/nnano.2008.200, 10.1038/nature05741, 10.1007/BF01337937, 10.1364/OE.454812, 10.1063/1.1667011, 10.3390/molecules25173950, 10.3390/ma11030448, 10.3389/fmech.2020.00072, 10.1016/j.sna.2018.12.035, 10.1038/nnano.2012.42, 10.1016/j.sna.2014.05.022, 10.3390/s21010115, 10.3390/s20010198, 10.1063/1.4758470, 10.1016/j.sna.2015.05.024, 10.1016/j.snb.2008.08.012, 10.1016/j.snb.2013.04.095, 10.1039/c3lc50857a, 10.1063/1.4913885, 10.1063/1.4882177, 10.1007/s00542-009-1003-2, 10.1063/1.3674278, 10.1063/1.4928429, 10.1016/j.bios.2016.09.035, 10.1016/j.snb.2015.11.099, 10.1109/JSEN.2020.3023854, 10.3389/fmech.2021.705194, 10.1016/bs.aams.2018.11.001, 10.1088/0957-0233/20/12/124014, 10.1016/j.snb.2013.03.072, 10.1088/1361-6463/abb729, 10.1016/j.snb.2017.10.144, 10.1088/0022-3727/48/25/255301, 10.1016/j.matchemphys.2020.123774, 10.3390/s19173743, 10.1063/1.3610391, 10.1007/s00216-013-7093-9, 10.1063/1.4944600, 10.1016/j.proeng.2015.08.690, 10.1063/5.0051660, 10.3390/s21175982, 10.1021/ac00285a062, 10.1063/1.4829639, 10.1109/JSEN.2011.2167716, 10.1016/j.sna.2006.01.005, 10.1063/5.0054155, 10.1063/1.3095471, 10.6028/jres.008.009, 10.1103/PhysRevApplied.9.034013, "
Métasurface codée à haute diffusion basée sur l'algorithme d'optimisation “Pattern Search” pour la réduction de la section efficace radar à large bande,,,,"Ali Mourad,Ludovic Burgnies,Eric Lheurette",2022,,
"A newly synthesized bipyridine-containing manganese( <span style=""font-variant:small-caps;"">II</span> ) complex immobilized on graphene oxide as active electrocatalyst for hydrogen gas production from alkaline solutions: Experimental and theoretical studies",,,"Energy Engineering and Power Technology,Fuel Technology,Nuclear Energy and Engineering,Renewable Energy, Sustainability and the Environment","Sarah Alharthi,Mohamed M. Ibrahim,Hamdy S. El-Sheshtawy,Salih Al-Juaid,Manash R. Das,Rabah Boukherroub,Mohammed A. Amin",2022,10.1002/er.7593,"10.3389/fchem.2014.00079, 10.1039/C3CS60468C, 10.1039/C4CC05936K, 10.1021/ja0504690, 10.1016/0360-3199(89)90018-9, 10.1126/science.1103197, 10.1016/j.cattod.2013.12.025, 10.1002/ep.11746, 10.1038/s41570-016-0003, 10.1039/C8QI00042E, 10.1073/pnas.0509498103, 10.1016/j.ijhydene.2017.02.125, 10.1016/j.ijhydene.2014.10.109, 10.1126/science.1141483, 10.1016/j.jechem.2018.09.016, 10.1038/nmat3439, 10.1021/nl400258t, 10.1016/j.jallcom.2019.153542, 10.1016/j.nanoen.2016.08.027, 10.1021/acscatal.7b02718, 10.1016/j.bbabio.2013.01.003, 10.1021/ic050167z, 10.1016/j.ccr.2005.01.014, 10.1021/ic061625m, 10.1039/b509188h, 10.1021/ja067876b, 10.1021/acs.accounts.5b00082, 10.1016/j.apcatb.2016.01.066, 10.1016/j.electacta.2014.09.089, 10.1016/j.poly.2015.03.013, 10.1016/j.ijhydene.2015.05.026, 10.1016/j.ijhydene.2017.09.080, 10.1021/cm500347r, 10.1016/S0010-8545(00)80009-0, 10.1039/b905049c, 10.1021/ic048355x, 10.1246/bcsj.68.1753, 10.1039/C9CE00929A, 10.1007/s12039-016-1050-z, 10.1155/2018/5816906, 10.1021/la501052m, 10.1016/j.ijhydene.2016.02.107, 10.1039/C6RA25384A, 10.1016/j.ijhydene.2017.04.228, 10.1021/acsami.6b14393, 10.1021/acsami.6b05630, 10.1039/C5TA05730B, 10.1039/C5TA02974K, 10.1039/C6CP07416B, 10.1038/srep13801, 10.1039/C4EE00440J, 10.1021/cr200247n, 10.1039/C6CS00328A, 10.1021/acsami.5b08103, 10.1021/ja408329q, 10.1021/jacs.7b03507, 10.1002/anie.201408222, 10.1016/j.apsusc.2017.03.245, 10.1016/j.ijhydene.2017.08.165, 10.1002/anie.201200082, 10.1021/ja501257d, 10.1021/ic500840e, "
