title,keyword,abstract,field,authors,date,doi,references
The Expertise Reversal Effect for Sequential Presentation in Dynamic Soccer Visualizations,"Animation,Cognitive load,Expertise reversal,Learning,Sequential presentation,Soccer",,Applied Psychology,"Aïmen Khacharem,Bachir Zoudji,Slava Kalyuga,Hubert Ripoll",2024,10.1123/jsep.35.3.260,
Automatic Bone Metastasis Classification: An in-depth Comparison of CNN and Transformer Architectures,,,,"Marwa Afnouch,Olfa Gaddour,Fares Bougourzi,Yosr Hentati,Abdelmalik Taleb Ahmed,Mohamed Abid",2024,10.1109/INISTA59065.2023.10310593,"10.1016/B978-0-323-47674-4.00056-6, 10.1109/CIBCB48159.2020.9277638, 10.3390/app10030997, 10.1117/12.2643937, 10.1177/10732748231167958, 10.1186/s40537-021-00444-8, 10.1016/j.eswa.2023.120376, 10.3390/diagnostics10080532, 10.1371/journal.pone.0237213, 10.3390/healthcare8040493, 10.3390/diagnostics11030518, 10.3389/fonc.2022.849447, 10.1038/s41598-022-13379-8, 10.1016/j.media.2023.102797, 10.1007/978-3-031-25082-8_40, 10.1109/TCDS.2020.2998497, 10.1109/CVPR.2017.243, 10.3389/fpubh.2022.885212, 10.1109/CVPR.2016.308, 10.4324/9781410605337-29, 10.1109/CVPR.2017.634, 10.1109/CVPR.2016.90, 10.48550/ARXIV.1706.03762, 10.1016/j.media.2023.102802, 10.1016/j.media.2023.102797, 10.1016/j.eswa.2022.117233, "
Learning basketball tactics through imagination: investigating the role of time of testing and expertise level,,,,"Hajer Mguidich,Bachir Zoudji,Aïmen Khacharem",2024,,
"Apprentissage profond non-supervisé : Application à la détection de situations anormales dans l’environnement du train autonome.,Unsupervised deep learning : Application to the detection of abnormal situations in the environment of the autonomous train.","Anomaly Detection,Obstacle deteciton,Artificial intelligence,Autonomous Train,Deep learning,Unsupervised learning,Détection d'anomalies,Détection d'obstacles,Intelligence artificielle,Train autonome,Apprentissage profond,Apprentissage non-Supervisé",,,Amine Boussik,2024,,
Algorithm-Based Encoding Metasurface for Beam Steering at 60 GHz,,,,"A. Mourad,G. Salingue,V. Guillet,R. Razafferson,L. Burgnies,E. Lheurette",2024,10.1109/Metamaterials58257.2023.10289304,"10.1137/S1052623400374495, 10.1109/CAMA49227.2021.9703561, 10.1038/lsa.2014.99, 10.1126/science.1210713, "
Application of periodic electrical boundary conditions as a means of achieving tunable RF SAW devices,,,,"Ricardo Alcorta Galván,Charles Croënne,Bertrand Dubus,Brigitte Loiseaux,Etienne Eustache,Matthieu Bertrand,Anne-Christine Hladky-Hennion",2024,,
On the application of periodic electrical boundary conditions as a means of achieving tunable RF SAW devices,,,,"Ricardo Alcorta Galván,Charles Croënne,Bertrand Dubus,Brigitte Loiseaux,Etienne Eustache,Matthieu Bertrand,Anne-Christine Hladky-Hennion",2024,,
Present and future of micro-transfer printing for heterogeneous photonic integrated circuits,,,"Computer Networks and Communications,Atomic and Molecular Physics, and Optics","Gunther Roelkens,Jing Zhang,Laurens Bogaert,Emadreza Soltanian,Maximilien Billet,Ali Uzun,Biwei Pan,Yang Liu,Evangelia Delli,Dongbo Wang,Valeria Bonito Oliva,Lam Thi Ngoc Tran,Xin Guo,He Li,Senbiao Qin,Konstantinos Akritidis,Ye Chen,Yu Xue,Margot Niels,Dennis Maes,Max Kiewiet,Tom Reep,Tom Vanackere,Tom Vandekerckhove,Isaac Luntadila Lufungula,Jasper de Witte,Luis Reis,Stijn Poelman,Ying Tan,Hong Deng,Wim Bogaerts,Geert Morthier,Dries van Thourhout,Bart Kuyken",2024,10.1063/5.0181099,"10.3390/nano12030485, 10.1063/5.0050117, 10.1109/jproc.2018.2861576, 10.1016/j.sse.2020.107928, 10.1364/prj.456772, 10.1109/jproc.2018.2866391, 10.1109/lpt.2019.2917269, 10.1038/s41467-022-31989-8, 10.1063/1.5131683, 10.1109/jqe.2011.2178090, 10.1109/jstqe.2019.2924109, 10.1021/acsanm.8b01915, 10.1364/oe.395796, 10.1364/oe.24.021454, 10.1364/oe.460883, 10.1109/jlt.2018.2870128, 10.1364/oe.462051, 10.1364/oe.448059, 10.1109/jstqe.2021.3122552, 10.1063/1.4961936, 10.29026/oea.2021.200094, 10.1364/oe.25.003927, 10.1038/s41377-019-0202-6, 10.1002/lpor.201900364, 10.1109/jstqe.2022.3223641, 10.1364/oe.470497, 10.1016/bs.semsem.2018.08.001, 10.1002/pssa.202000394, 10.1364/ome.7.004408, 10.1364/ol.43.004883, 10.1364/optica.441636, 10.1364/ol.447636, 10.1117/12.2626309, 10.1364/ome.474200, 10.1063/5.0150878, 10.1364/aop.411024, 10.1063/1.4851875, 10.1002/adpr.202100312, 10.1364/oe.497731, 10.1364/prj.372358, 10.1364/ol.399415, 10.1109/jstqe.2023.3243943, 10.1109/jstqe.2020.3025737, 10.1364/optica.5.000691, 10.1364/oe.440218, 10.1364/ol.384962, 10.1364/oe.404847, 10.1109/lpt.2023.3263279, 10.1109/jlt.2023.3265973, 10.1364/optica.382989, 10.1002/lpor.202000485, 10.1063/5.0058022, 10.1109/jlt.2022.3224742, 10.1021/acsphotonics.3c00411, 10.1021/acsphotonics.7b00488, 10.35848/1882-0786/acabaa, 10.1063/5.0119244, 10.1109/jstqe.2022.3222987, 10.1109/ACP/POEM59049.2023.10368840, 10.1364/oe.26.016679, 10.1109/ECOC48923.2020.9333415, 10.1364/ome.494038, 10.1038/s41566-019-0537-9, 10.48550/arXiv.2304.12968, 10.1364/ome.461146, "
Quand le sport discrimine : la formation au recrutement ou la construction d’une déviance dans le secteur de la vente de biens et de services sportifs,"Professional socialization,Training,Formatting,Discrimination,Construction of deviance,Socialisation professionnelle,Formation,Formatage,Discrimination,Construction d’une déviance",,,Julie Duflos,2024,,
Industry 5.0 use cases development framework,"Industry 50,Industry 40,Use case,Autonomy,Decision making",,"Industrial and Manufacturing Engineering,Management Science and Operations Research,Strategy and Management","Alexandre Goujon,Frédéric Rosin,Florian Magnani,Samir Lamouri,Robert Pellerin,Laurent Joblot",2024,10.1080/00207543.2024.2307505,"10.1080/00207543.2022.2153185, 10.1016/j.dajour.2023.100165, 10.7551/mitpress/14109.001.0001, 10.3390/s21072274, 10.1371/journal.pone.0148037, 10.1023/A:1006199816737, 10.1016/j.cie.2020.106774, 10.1108/IJOPM-01-2019-0093, 10.1080/00207543.2019.1600759, 10.1007/s00170-023-11673-x, 10.1016/j.strueco.2020.09.007, 10.1016/0092-6566(85)90023-6, 10.1016/j.cie.2020.106806, 10.1016/j.jmsy.2022.09.002, 10.1016/j.procir.2021.05.097, 10.1016/j.cie.2021.107804, 10.1016/j.ifacol.2021.10.483, 10.1016/j.ifacol.2022.12.072, 10.1146/annurev-orgpsych-041015-062400, 10.1080/00207543.2023.2221344, 10.1080/00207543.2021.1966850, 10.3166/rfg.180.45-59, 10.3390/su14010514, 10.1016/j.procir.2013.05.009, 10.1002/job.322, 10.1002/joom.1240, 10.1145/3411813, 10.1080/00207543.2019.1639842, 10.1080/00207543.2023.2169383, 10.1023/A:1005614228250, 10.1016/j.ifacol.2019.11.414, 10.1016/0030-5073(76)90016-7, 10.1016/S0166-4115(08)62386-9, 10.1080/00207543.2023.2251060, 10.1177/1094428107300396, 10.1080/00207543.2022.2118892, 10.1016/j.cie.2019.01.052, 10.30773/pi.2017.08.17, 10.1518/001872008X288385, 10.1007/978-981-33-4320-7_36, 10.1016/j.jmsy.2020.02.010, 10.1016/j.jss.2023.111631, 10.1016/0022-3999(93)90120-5, 10.1016/j.aei.2023.101998, 10.1016/j.cie.2017.09.016, 10.3390/APP10124182, 10.1057/jos.2010.3, 10.1016/j.jii.2021.100257, 10.1002/joom.1196, 10.1016/j.bushor.2020.03.007, 10.1016/j.techfore.2021.121048, 10.1007/978-3-642-21741-8_63, 10.1016/j.techfore.2021.120784, 10.1177/1525822X0101300402, 10.2307/2392045, 10.1007/s00170-023-10910-7, 10.1016/j.cie.2021.107803, 10.3390/mti7040040, 10.1016/j.jmsy.2019.08.004, 10.3390/su11164371, 10.1007/s10845-021-01796-x, 10.1016/j.cor.2021.105674, 10.2307/256657, 10.1080/00207543.2021.1991026, 10.1016/j.compind.2023.103947, 10.1016/j.cie.2022.108661, 10.1080/00207543.2023.2172473, 10.3390/su141710583, 10.1177/0149206308321554, 10.1037/0021-9010.91.3.636, 10.1007/978-3-031-21707-4_34, 10.3390/app13169120, 10.1016/j.promfg.2017.07.182, 10.1016/j.cie.2018.12.047, 10.1016/j.cie.2018.03.028, 10.1177/2158244016653987, 10.14743/apem2021.4.416, 10.3390/su14010461, 10.1080/00207543.2022.2138611, 10.3233/ATDE220130, 10.1108/IJQRM-09-2021-0305, 10.1016/j.procir.2014.02.037, 10.1007/s00170-023-12481-z, 10.1037/13978-000, 10.3390/systems11090454, 10.2307/256865, 10.3390/s20072011, 10.3390/su14116729, 10.1016/j.mfglet.2019.08.003, 10.1007/s10100-019-00628-x, 10.1007/s00170-017-0846-4, 10.1080/00207543.2022.2154403, 10.1080/00207543.2018.1444806, 10.1177/107554708100300106, 10.2307/2392599, 10.1504/IJPM.2020.111346, 10.1016/j.cie.2022.108444, "
Interactions entre Experts humains et supports d'Intelligence Artificielle dans le diagnostic de système : Exemple d'étude dans le domaine du nucléaire,"Groupe MotoPompe Primaire,Interaction Homme-Système,Expert,Intelligence Artificielle,Diagnostic",,,"Corentin Ascone,Frédéric Vanderhaegen,Benjamin Verhaeghe",2024,,
Manipulation of sonic waves by a quadruple set of Helmholtz resonators,,,,"R. Sabat,Yan Pennec,Gaëtan Lévêque,E. Cochin,D. Torrent,Bahram Djafari-Rouhani",2024,,
Deep Hazardous Events Detection in Top-Down Fish-Eye Images for Railway Applications,"Anomaly Detection,Deep Learning,Fish-Eye Cameras,Automatic Train Doors",,,"Olivier Laurendin,Anthony Fleury,Sébastien Ambellouis,Sanaa Chafik,Ankur Mahtani",2024,,
Rencontres autour du jeu du GIS Jeu et Sociétés,,,,"Servane Barrault,Jean-Louis Bischoff,Sophie Chevalier,Donna Cooner,Ababacar Fall,Nathan Ferret,Marthe Koffi-Didia,Boris Lebeau,Bernadeta Lelonek-Kuleta,Sasha Mathieu,Valérie Pennequin,Marie Redon,Sarah Sandré,Florence Schnebelen,Ahmad Shakeri,Samantha Tessier,Lauriane Thomas,Lucia Romo,Samuel Vansyngel,Isabelle Varescon,Oulmann Zerhouni,Pascal Aquien,Elisabeth Belmas,Boris Noyet",2024,,
[Review] Driver’s facial expression recognition: A comprehensive survey,,,"Artificial Intelligence,Computer Science Applications,General Engineering","Ibtissam Saadi,Douglas W. Cunningham,Abdelmalik Taleb-Ahmed,Abdenour Hadid,Yassin El Hillali",2024,10.1016/j.eswa.2023.122784,"10.1111/spc3.12586, 10.1016/j.ssci.2014.10.002, 10.1007/BF00994018, 10.1016/j.ifacol.2021.04.155, 10.1145/1077399.1077404, 10.1109/ACCESS.2019.2936663, 10.1109/MMUL.2012.26, 10.1016/j.asoc.2016.04.027, 10.1109/TBIOM.2019.2962132, 10.1080/02699939208411068, 10.1037/0003-066X.48.4.384, 10.1007/s10260-018-0423-5, 10.1007/s11042-014-1986-2, 10.1007/s001270170045, 10.1016/j.imavis.2009.08.002, 10.3390/s22041524, 10.1109/TAFFC.2015.2498174, 10.1016/j.eswa.2021.115036, 10.3390/sym11101189, 10.1016/j.imavis.2023.104659, 10.3390/s18124270, 10.1109/ACCESS.2020.2983202, 10.2196/18697, 10.1371/journal.pone.0032321, 10.1109/ACCESS.2018.2878601, 10.1007/s11554-023-01310-x, 10.1016/j.imavis.2017.02.001, 10.1109/MCE.2019.2923896, 10.1080/02699930903485076, 10.1038/nature14539, 10.3390/s21092942, 10.1007/s11263-018-1131-1, 10.1109/TAFFC.2020.2981446, 10.1016/j.neucom.2020.06.014, 10.1109/TCSS.2021.3127935, 10.1016/j.jvcir.2019.102723, 10.1371/journal.pone.0196391, 10.3390/app11083321, 10.1177/144078302128756660, 10.3233/AIC-200631, 10.1109/T-AFFC.2013.4, 10.1109/TAFFC.2018.2801311, 10.1037/h0024532, 10.1109/TAFFC.2017.2740923, 10.3390/su142114308, 10.1016/j.jksuci.2018.09.002, 10.1037/h0077714, 10.3390/electronics12010026, 10.3390/s23031598, 10.1016/j.trf.2018.08.012, 10.3390/ijerph19042352, 10.3390/ijerph19053085, 10.1016/j.comcom.2022.07.031, 10.1049/iet-its.2019.0499, 10.1145/3386252, 10.3390/biomimetics8020199, 10.3390/app12020807, 10.1371/journal.pone.0086041, 10.3390/sym14040687, 10.1145/3388790, 10.1007/s11263-017-1055-1, 10.1016/j.imavis.2014.06.002, 10.1016/j.imavis.2011.07.002, 10.1016/j.eswa.2021.116046, "
Favoriser la visibilité du patrimoine cinématographique par les algorithmes. Une expérimentation de recommandation de contenu à contenu appliquée au catalogue de la plateforme Tënk,,,,"Ève Givois,Eric Kergosien,Laure Bolka-Tabary,Samuel Gantier,Bernard Jacquemin",2024,,
Measured Words: Computation and Writing in Renaissance Italy [Book Review],,,"History and Philosophy of Science,General Mathematics",Raffaele Pisano,2024,10.1007/s00283-019-09887-7,"10.1007/978-94-017-9710-8, 10.1080/17498430.2015.1091969, 10.1007/s40329-014-0068-7, "
Emb-trattunet: a novel edge loss function and transformer-CNN architecture for multi-classes pneumonia infection segmentation in low annotation regimes,,,"Artificial Intelligence,Linguistics and Language,Language and Linguistics","Fares Bougourzi,Fadi Dornaika,Amir Nakib,Abdelmalik Taleb-Ahmed",2024,10.1007/s10462-024-10717-2,"10.1016/j.compbiomed.2020.104037, 10.1016/j.imu.2020.100391, 10.3390/jimaging7090189, 10.3390/s21175878, 10.1007/978-3-031-13324-4_39, 10.1016/j.knosys.2022.108246, 10.1007/978-3-031-25082-8_40, 10.1016/j.media.2023.102797, 10.1007/978-3-031-13324-4_44, 10.1109/TIM.2022.3196430, 10.1109/TCE.2022.3205376, 10.1016/j.eswa.2021.115519, 10.1016/j.asoc.2022.109851, 10.1186/s12967-021-02992-2, 10.1145/3329784, 10.1007/s10462-023-10453-z, 10.1109/WACV51458.2022.00181, 10.1186/s43055-020-00355-3, 10.1109/TMI.2022.3230943, 10.1016/j.procs.2023.01.144, 10.1155/2023/3563696, 10.1016/j.ins.2022.08.059, 10.1145/3505244, 10.1016/j.eswa.2021.115616, 10.1007/978-3-030-87589-3_40, 10.1016/j.media.2023.102762, 10.1109/ICCVW54120.2021.00062, 10.1016/j.media.2017.07.005, 10.1109/ICCV48922.2021.00986, 10.1007/978-3-030-59719-1_3, 10.1016/j.bspc.2021.103077, 10.1109/TPAMI.2021.3059968, 10.1016/j.patcog.2021.108168, 10.1016/j.imu.2021.100681, 10.3390/jimaging7030051, 10.1109/TNNLS.2021.3054746, 10.1136/postgradmedj-2020-138577, 10.1016/j.compbiomed.2021.104689, 10.1109/CVPR.2019.00766, 10.1007/s10462-023-10457-9, 10.1007/978-3-319-24574-4_28, 10.1109/TMI.2020.2994459, 10.2214/AJR.20.23034, 10.1186/s12880-020-00529-5, 10.1016/S1473-3099(20)30086-4, 10.1007/s10462-021-09985-z, 10.1109/TNNLS.2022.3159394, 10.1109/TMI.2021.3130469, 10.1016/j.media.2022.102470, 10.3390/s21051742, 10.1109/TMI.2020.3000314, 10.1016/j.media.2022.102459, 10.1109/ICASSP43922.2022.9746172, 10.1109/TIP.2021.3058783, 10.1016/j.media.2023.102766, 10.1109/TMI.2021.3066161, 10.1109/TIP.2022.3203223, 10.1016/j.cell.2020.04.045, 10.1016/j.patcog.2021.108109, 10.1007/978-3-030-00889-5_1, "
"Sol, espace, territoire à Valenciennes…",,,,Guillaume Schmitt,2024,,
Grassroots Operator Search for Model Edge Adaptation,"Neural Architecture Search,EdgeAI,Optimization,Deep Learning,Machine Learning csLG,Neural and Evolutionary Computing csNE,FOS Computer and information sciences",,,"Hadjer Benmeziane,Kaoutar El Maghraoui,Hamza Ouarnoughi,Smail Niar",2024,10.48550/arXiv.2309.11246,
Towards A Generic Object Oriented Decision Support System for University Timetabling : An Interactive Approach,"Generic timetables model,Interactive timetabling,Multi points of view,Decision support tool",,"Computer Science (miscellaneous),Computer Science (miscellaneous)","Sylvain Piechowiak,Christophe Kolski",2024,10.1142/S0219622004000982,"10.1002/int.4550060403, 10.1016/0743-1066(95)00100-X, 10.1287/inte.24.3.109, 10.1016/S0305-0548(99)00051-9, 10.1016/S0377-2217(00)00052-7, 10.1057/jors.1987.102, 10.1016/S0167-9236(99)00082-2, 10.1057/jors.1990.5, 10.1016/B978-0-08-052029-2.50007-3, 10.1201/b15703, "
Conception des systèmes multi-agents : pistes de réflexion en vue de futures coopérations entre ergonomes et informaticiens,"Multi-agent systems,Human factors,Agents,New design methods,Systèmes multi-agents,Ergonomie,Nouvelles méthodes de conception",,,"Christophe Kolski,Emmanuelle Grislin-Le Strugeon,Emmanuel Adam,Philippe Mathieu",2024,,
"Fiabilité et modélisation cognitive de l’opérateur humain face à des signaux visuo-posturaux,Reliability and cognitive modeling of human operator facing visuo-vestibular signals","Human Reliability,Decision Making,Workload,Graphical Interface,Performance,Fiabilité Humaine,Prise de Décision,Charge de Travail,Interface Graphique,Performance",,,Laurent Desombre,2024,,
Ville En-jeu (Conférence Proceedings),,,,"Mei Menassel,Laurent Desombre",2024,,
"Lynn Hershman nos ensina a sonhar: identidades trasmídia na arte contemporânea,Lynn Hershman teaches us to dream: Transmedia identities in contemporary art","Transmedia identity contemporary art,Transmedia,Identity,Contemporary art,Transmedia identity contemporary art,Transmedia,Identity,Contemporary art",,,Nikoleta Kerinska,2024,,
"Modélisation d’une assistance décisionnelle basée sur l’intelligence artificielle pour les systèmes cyber-physiques : Application à la maintenance dans le domaine du Transport,Modelling of artificial intelligence-based decision assistance for cyber-physical systems : Application to maintenance in the transport domain","Decision-Making assistance,Cyber-Physical system,Cybernetics loops,Artificial intelligence,Maintenance,Assistance décisionnelle,Système cyber-Physique,Boucles cybernétiques,Intelligence artificielle,Maintenance",,,Issam Mallouk,2024,,
Shaping of complex ceramic parts using stereolithography and gel casting,,,,"Pierre Grimaud,Fabrice Petit,Laurent Boilet,Marie Lasgorceix,Florian Jean,Anne Leriche,Pascal Laurent,Shaan Chamary,Philippe Champagne",2024,,
"New Artificial Intelligence techniques for Computer vision based medical diagnosis,Nouvelles techniques de l'intelligence artificielle pour le diagnostic médical basé sur la vision par ordinateur","Facial expression,Pain estimation,Convolutional neural network,Transformers,Pain detection,Genuine pain,Posed pain,Expression faciale,Estimation de la douleur,Réseau de neurones convolutifs,Transformateurs,Détection de la douleur,Douleur authentique,Douleur posée",,,Safaa El Morabit,2024,,
Topological states in Hermitian and non-Hermitian beams,,,,"Y. Jin,L. He,W. Wang,R. Cai,W. Zhong,X. Zhuang,T. Rabczuk,Y. Pennec,Bahram Djafari-Rouhani",2024,,
[Invited] Topological Mechanical Metamaterials Revealed By Higher-order Coordinate Transformations,,,,"F. Allein,A. Anastasiadis,R. Chaunsali,I. Frank,N. Boechler,F. Diakonos,G. Theocharis",2024,,
Absorption of photonic crystal textile in the mid infrared for thermoregulation,,,,"S. Assaf,Mohamed Boutghatin,Y. Pennec,A. Korovin,A. Treizebre,V. Thomy,B. Djafari Rouhani",2024,,
Efficiency of the mnemonic system of expert soccer players under overload of the working memory in a simulated decision-making task,"Working memory,Long-term working memory,Short-term repetition priming,Decision-making expertise,Soccer",,Applied Psychology,"Bachir Zoudji,Bernard Thon,Bettina Debû",2024,10.1016/j.psychsport.2009.05.006,"10.1016/S1364-6613(00)01538-2, 10.1017/S0140525X01253928, 10.1027//1016-9040.7.2.85, 10.1111/j.0956-7976.2005.00789.x, 10.1037/0096-3445.133.4.584, 10.1111/j.2044-8295.1988.tb02286.x, 10.1016/0010-0285(73)90004-2, 10.1037/0096-3445.123.4.354, 10.1037/0033-2909.104.2.163, 10.1016/S0022-5371(82)90727-7, 10.1016/S0022-5371(80)90312-6, 10.1037/0096-3445.128.3.309, 10.1097/00001888-200410001-00022, 10.1111/j.1553-2712.2008.00227.x, 10.1016/j.cogpsych.2004.02.001, 10.1037/0033-295X.102.2.211, 10.1348/000712600161998, 10.1146/annurev.psych.47.1.273, 10.1037/0033-295X.107.3.578, 10.3406/psy.1991.29453, 10.3758/BF03213216, 10.2466/pms.1990.70.3c.1299, 10.2307/1423155, 10.3758/BF03200937, 10.1207/s15516709cog2404_4, 10.1002/(SICI)1099-0720(199902)13:1<1::AID-ACP540>3.0.CO;2-T, 10.1037/0033-295X.99.1.122, 10.3758/BF03200853, 10.1037/0033-295X.95.4.492, 10.1177/001872088803000504, 10.1080/1612197X.2003.9671727, 10.2466/PMS.99.6.403-420, 10.1080/14640749408401130, 10.1037/0096-1523.3.1.1, 10.3758/BF03196928, 10.1006/jecp.1993.1038, 10.1016/0010-0285(73)90024-8, 10.3758/BF03194403, 10.1002/(SICI)1099-0720(199904)13:2<101::AID-ACP547>3.0.CO;2-0, "
Effect of Presentation Format and Expertise on Attacking-Drill Memorization in Soccer,,,Applied Psychology,"Aïmen Khacharem,Bachir Zoudji,Hubert Ripoll",2024,10.1080/10413200.2012.718312,"10.1111/1467-9280.01458, 10.1016/j.learninstruc.2006.03.001, 10.1016/j.learninstruc.2004.06.002, 10.1037/0022-0663.95.4.774, 10.1002/acp.1343, 10.1017/CBO9780511816819.009, 10.1038/nrn1201, 10.1016/j.compedu.2010.10.025, 10.1007/BF03173563, 10.3758/BF03211642, 10.1016/j.chb.2008.12.018, 10.1207/s1532690xci0804_2, 10.1023/A:1006752931044, 10.1007/BF02504794, 10.1037/1076-898X.7.1.68, 10.1017/S0140525X01003922, 10.3758/BF03194829, 10.1006/cogp.1996.0011, 10.1007/s00426-002-0098-1, 10.2308/iace.2005.20.1.21, 10.1016/j.learninstruc.2004.06.007, 10.1207/s1532690xci2104_1, 10.1016/j.learninstruc.2007.09.013, 10.1016/j.chb.2008.12.014, 10.1017/CBO9780511816819.022, 10.1007/s10648-007-9054-3, 10.1016/j.chb.2007.02.018, 10.4018/978-1-60566-048-6, 10.1207/S15326985EP3801_4, 10.1037/0022-0663.96.3.558, 10.1007/s11251-009-9102-0, 10.1016/j.chb.2010.05.012, 10.1016/j.ijhcs.2007.06.005, 10.1007/BF03172967, 10.1016/j.learninstruc.2004.06.003, 10.1002/acp.1350, 10.1037/1076-898X.11.4.256, 10.1016/j.learninstruc.2009.02.016, 10.1006/ijhc.2002.1019, 10.1037/0022-0663.84.4.429, 10.1207/S15326985EP3801_8, 10.1002/acp.1349, 10.1016/S0959-4752(01)00016-0, 10.1037/0022-0663.83.3.318, 10.1016/j.learninstruc.2004.06.008, 10.1007/BF02504797, 10.1016/j.chb.2010.05.011, 10.1207/s1532690xci1203_1, 10.1023/A:1022193728205, 10.1016/0010-0285(80)90005-5, 10.1023/B:TRUC.0000021813.24669.62, 10.1006/ijhc.2002.1017, 10.1080/00461520701756248, 10.1007/s10648-005-3951-0, 10.3758/BF03200774, 10.1037/0096-1523.25.3.661, "
